ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
37,London,Wimbledon,2012-06-29,Grand Slam,Outdoor,Grass,3rd Round,5,Malisse X.,Verdasco F.,75.0,16.0,651,1765.0,1.0,6.0,7.0,6.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.61,2.25,1.7,2.12,1.73,2.1,1.77,2.2,1.73,2.1,1.77,2.3,1.69,2.15
37,London,Wimbledon,2012-06-29,Grand Slam,Outdoor,Grass,3rd Round,5,Mayer F.,Janowicz J.,29.0,136.0,1230,397.0,7.0,6.0,3.0,6.0,2.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,1.44,2.75,1.45,2.7,1.44,2.62,1.46,3.0,1.44,2.75,1.46,3.01,1.43,2.78
37,London,Wimbledon,2012-06-29,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Benneteau J.,3.0,32.0,9435,1210.0,4.0,6.0,6.0,7.0,6.0,2.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.01,26.0,1.01,20.0,1.02,13.0,1.02,25.5,1.02,15.0,1.03,29.98,1.01,18.56
37,London,Wimbledon,2012-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Querrey S.,18.0,64.0,1655,705.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,17.0,15.0,3.0,2.0,Completed,1.36,3.25,1.4,2.9,1.4,2.75,1.36,3.49,1.4,2.88,1.42,3.49,1.37,3.04
37,London,Wimbledon,2012-07-02,Grand Slam,Outdoor,Grass,4th Round,5,Youzhny M.,Istomin D.,33.0,39.0,1210,1032.0,6.0,3.0,5.0,7.0,6.0,4.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.38,3.0,1.4,2.9,1.36,3.0,1.41,3.2,1.36,3.0,1.43,3.3,1.38,2.99
51,New York,US Open,2012-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Reynolds B.,179.0,151.0,284,350.0,1.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,2.0,1.72,2.12,1.7,2.1,1.67,1.98,1.93,2.0,1.73,2.13,1.93,1.99,1.78
51,New York,US Open,2012-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Andreev I.,128.0,100.0,438,551.0,2.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.36,3.0,1.4,2.9,1.4,2.75,1.44,3.05,1.44,2.63,1.55,3.15,1.41,2.85
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Russell M.,17.0,107.0,1890,527.0,7.0,6.0,3.0,6.0,5.0,7.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.18,4.5,1.18,4.75,1.17,4.5,1.22,4.93,1.2,4.0,1.24,5.0,1.19,4.52
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Matosevic M.,13.0,62.0,2185,740.0,5.0,7.0,2.0,6.0,6.0,4.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.06,10.0,1.06,8.75,1.08,7.0,1.08,9.65,1.08,6.5,1.1,10.3,1.07,8.23
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Giraldo S.,16.0,46.0,1900,933.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.07,9.0,1.08,7.5,1.06,8.0,1.08,9.65,1.07,8.0,1.1,10.0,1.07,8.14
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Petzschner P.,Mahut N.,106.0,60.0,534,744.0,1.0,6.0,4.0,6.0,6.0,4.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,1.72,2.0,1.82,1.95,1.67,2.1,1.75,2.2,1.8,1.91,2.0,2.7,1.74,2.06
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Monaco J.,68.0,11.0,681,2735.0,3.0,6.0,1.0,6.0,6.0,4.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,4.5,1.18,4.4,1.2,4.33,1.22,4.54,1.24,4.0,1.2,5.44,1.24,4.45,1.2
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Roger-Vasselin E.,59.0,104.0,745,536.0,3.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.59,2.53,1.67,2.1,1.69,2.53,1.62,2.26
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Bachinger M.,39.0,115.0,995,482.0,6.0,2.0,4.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,1.18,4.5,1.25,3.85,1.2,4.33,1.22,4.81,1.2,4.0,1.25,4.81,1.21,4.29
51,New York,US Open,2012-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Gabashvili T.,112.0,174.0,499,289.0,4.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,2.75,1.4,2.55,1.5,2.5,1.5,2.97,1.45,2.38,1.53,2.97,1.53,2.68,1.46
51,New York,US Open,2012-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Levine J.,15.0,76.0,1905,651.0,3.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.22,4.0,1.2,4.35,1.17,4.5,1.23,4.77,1.29,3.25,1.3,4.77,1.22,4.19
51,New York,US Open,2012-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Youzhny M.,53.0,29.0,821,1290.0,2.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,3.5,1.28,3.45,1.3,3.4,1.3,3.7,1.33,3.0,1.33,4.1,1.4,3.42,1.3
51,New York,US Open,2012-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Rufin G.,9.0,129.0,3285,431.0,4.0,6.0,3.0,6.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.04,13.0,1.05,9.0,1.05,9.0,1.05,14.0,1.05,8.0,1.08,14.3,1.05,10.05
51,New York,US Open,2012-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Haas T.,145.0,21.0,366,1633.0,3.0,6.0,4.0,6.0,6.0,4.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,4.0,1.22,4.15,1.22,3.5,1.29,4.38,1.26,3.75,1.22,4.5,1.3,4.07,1.23
51,New York,US Open,2012-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Klahn B.,Melzer J.,489.0,36.0,68,1067.0,4.0,6.0,6.0,3.0,7.0,5.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,2.75,1.4,3.15,1.35,3.25,1.33,3.1,1.43,3.5,1.25,3.66,1.43,3.11,1.36
51,New York,US Open,2012-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Petzschner P.,12.0,106.0,2305,534.0,6.0,3.0,5.0,7.0,5.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.14,5.5,1.16,5.0,1.2,4.33,1.19,5.4,1.17,4.5,1.2,6.7,1.16,5.04
51,New York,US Open,2012-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Andujar P.,31.0,37.0,1220,1065.0,6.0,4.0,6.0,1.0,6.0,7.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.33,3.25,1.35,3.15,1.3,3.4,1.34,3.6,1.36,3.0,1.4,3.85,1.34,3.22
51,New York,US Open,2012-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Fish M.,Davydenko N.,25.0,47.0,1535,920.0,4.0,6.0,6.0,7.0,6.0,2.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.18,4.5,1.2,4.15,1.2,4.5,1.17,5.8,1.17,5.0,1.22,5.8,1.18,4.84
51,New York,US Open,2012-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Brands D.,13.0,123.0,2185,451.0,6.0,3.0,6.0,2.0,5.0,7.0,4.0,6.0,7.0,5.0,3.0,2.0,Completed,1.05,11.0,1.07,8.0,1.03,10.0,1.05,13.0,1.08,7.5,1.08,22.0,1.05,9.73
51,New York,US Open,2012-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Muller G.,125.0,53.0,445,821.0,3.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.65,2.4,1.53,2.5,1.67,2.75,1.56,2.39
51,New York,US Open,2012-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Darcis S.,19.0,74.0,1730,655.0,6.0,7.0,6.0,3.0,4.0,6.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,1.18,4.5,1.2,4.4,1.2,4.33,1.23,4.77,1.22,4.0,1.25,5.1,1.21,4.32
51,New York,US Open,2012-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Paire B.,20.0,49.0,1685,860.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,Completed,1.2,4.33,1.25,3.85,1.22,4.0,1.24,4.65,1.25,3.75,1.28,19.72,1.23,4.49
51,New York,US Open,2012-09-03,Grand Slam,Outdoor,Hard,3rd Round,5,Kohlschreiber P.,Isner J.,20.0,10.0,1685,2880.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.5,1.28,3.85,1.25,4.0,1.25,4.55,1.25,3.5,1.29,4.55,1.29,3.91,1.25
51,New York,US Open,2012-09-06,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Tipsarevic J.,5.0,9.0,5375,3285.0,6.0,3.0,6.0,7.0,2.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.36,3.2,1.35,3.0,1.4,3.0,1.41,3.2,1.36,3.0,1.7,3.3,1.39,3.01
51,New York,US Open,2012-09-10,Grand Slam,Outdoor,Hard,The Final,5,Murray A.,Djokovic N.,4.0,2.0,7290,11270.0,7.0,6.0,7.0,5.0,2.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,2.87,1.44,2.9,1.4,2.75,1.44,3.02,1.46,3.0,1.44,3.15,1.47,2.9,1.42
